index,resale_price
93536,2.79E+05
93537,3.22E+05
93538,3.31E+05
93539,2.84E+05
93540,1.80E+05
93541,2.19E+05
93542,1.87E+05
93543,3.22E+05
93544,8.22E+04
93545,3.21E+05
93546,1.62E+05
93547,2.14E+05
93548,3.08E+05
93549,2.82E+05
93550,1.63E+05
93551,1.99E+05
93552,2.70E+05
93553,4.19E+05
93554,2.30E+05
93555,3.22E+05
93556,9.36E+04
93557,1.89E+05
93558,2.89E+05
93559,2.21E+05
93560,2.52E+05
93561,4.34E+05
93562,3.81E+05
93563,3.58E+05
93564,3.97E+05
93565,2.68E+05
93566,1.07E+05
93567,4.81E+05
93568,2.49E+05
93569,2.04E+05
93570,4.55E+05
93571,5.22E+05
93572,1.89E+05
93573,3.44E+05
93574,2.20E+05
93575,3.01E+05
93576,3.73E+05
93577,2.38E+05
93578,8.24E+04
93579,3.18E+05
93580,1.72E+05
93581,2.06E+05
93582,3.82E+05
93583,3.90E+05
93584,1.78E+05
93585,3.02E+05
93586,2.48E+05
93587,1.48E+05
93588,1.72E+05
93589,1.78E+05
93590,1.70E+05
93591,3.03E+05
93592,4.25E+05
93593,1.39E+05
93594,2.32E+05
93595,3.36E+05
93596,-1.35E+04
93597,3.48E+05
93598,2.40E+05
93599,2.70E+05
93600,1.49E+05
93601,1.36E+05
93602,2.33E+05
93603,2.42E+05
93604,3.66E+05
93605,2.01E+05
93606,3.92E+05
93607,3.58E+05
93608,4.22E+05
93609,2.54E+05
93610,4.55E+05
93611,3.34E+05
93612,1.78E+05
93613,3.42E+05
93614,2.10E+05
93615,4.20E+05
93616,2.45E+05
93617,6.89E+04
93618,3.84E+05
93619,4.56E+05
93620,5.75E+05
93621,3.10E+05
93622,2.80E+05
93623,3.48E+05
93624,1.46E+05
93625,4.38E+05
93626,1.39E+05
93627,5.36E+05
93628,1.32E+05
93629,2.36E+05
93630,1.56E+05
93631,2.12E+05
93632,3.39E+05
93633,2.60E+05
93634,3.08E+05
93635,1.28E+05
93636,3.86E+05
93637,2.37E+05
93638,2.79E+05
93639,2.25E+05
93640,2.54E+05
93641,4.20E+05
93642,1.72E+05
93643,1.89E+05
93644,3.14E+05
93645,2.52E+05
93646,2.22E+05
93647,2.31E+05
93648,5.85E+05
93649,3.99E+05
93650,4.10E+05
93651,3.16E+05
93652,3.35E+05
93653,2.95E+05
93654,2.53E+05
93655,3.49E+05
93656,2.72E+05
93657,1.55E+05
93658,2.54E+05
93659,2.33E+05
93660,2.33E+05
93661,1.21E+05
93662,3.60E+05
93663,3.48E+05
93664,8.21E+04
93665,2.44E+05
93666,4.49E+04
93667,5.40E+05
93668,1.53E+05
93669,4.00E+05
93670,4.63E+05
93671,1.17E+05
93672,4.35E+05
93673,1.68E+05
93674,4.31E+05
93675,2.79E+05
93676,2.84E+05
93677,4.34E+05
93678,2.07E+05
93679,9.75E+04
93680,2.96E+05
93681,1.70E+05
93682,8.57E+04
93683,2.48E+05
93684,2.92E+05
93685,1.50E+05
93686,3.03E+05
93687,5.29E+05
93688,3.85E+05
93689,2.38E+05
93690,5.17E+05
93691,5.10E+05
93692,9.66E+04
93693,2.47E+05
93694,8.16E+04
93695,3.37E+05
93696,5.80E+04
93697,1.29E+05
93698,2.43E+05
93699,2.45E+05
93700,4.80E+04
93701,1.84E+05
93702,1.67E+05
93703,3.32E+05
93704,9.69E+04
93705,5.07E+05
93706,2.17E+05
93707,4.87E+05
93708,2.04E+05
93709,2.11E+05
93710,2.28E+05
93711,1.92E+05
93712,3.80E+05
93713,3.21E+05
93714,2.11E+05
93715,3.97E+05
93716,1.13E+05
93717,7.34E+04
93718,3.24E+04
93719,1.98E+05
93720,1.83E+05
93721,1.68E+05
93722,1.21E+05
93723,3.97E+05
93724,4.09E+05
93725,1.91E+05
93726,1.29E+05
93727,3.42E+05
93728,3.77E+04
93729,7.59E+04
93730,4.38E+05
93731,2.45E+05
93732,4.10E+05
93733,1.58E+05
93734,3.12E+05
93735,2.88E+05
93736,2.47E+05
93737,3.51E+05
93738,4.08E+05
93739,3.63E+05
93740,3.30E+05
93741,2.36E+05
93742,4.22E+05
93743,2.56E+05
93744,3.49E+05
93745,2.38E+05
93746,3.47E+05
93747,2.75E+05
93748,4.60E+05
93749,2.41E+05
93750,4.93E+05
93751,3.87E+05
93752,2.43E+05
93753,2.78E+05
93754,2.98E+05
93755,1.96E+05
93756,2.75E+05
93757,3.74E+05
93758,3.69E+05
93759,2.38E+05
93760,4.27E+05
93761,5.36E+05
93762,6.53E+04
93763,1.44E+05
93764,5.12E+05
93765,3.41E+05
93766,2.65E+05
93767,1.33E+05
93768,2.43E+05
93769,4.02E+05
93770,2.76E+05
93771,2.58E+05
93772,1.29E+05
93773,3.05E+05
93774,2.36E+05
93775,1.99E+05
93776,1.71E+05
93777,1.94E+05
93778,5.99E+05
93779,3.24E+05
93780,2.16E+05
93781,4.80E+05
93782,5.60E+05
93783,3.39E+05
93784,3.04E+05
93785,1.81E+05
93786,1.88E+05
93787,2.58E+05
93788,4.64E+05
93789,1.67E+05
93790,2.45E+05
93791,1.22E+05
93792,1.40E+05
93793,3.83E+05
93794,3.86E+05
93795,4.77E+05
93796,2.08E+05
93797,3.29E+05
93798,1.64E+05
93799,3.00E+05
93800,6.59E+04
93801,3.05E+05
93802,1.21E+05
93803,5.55E+04
93804,9.89E+04
93805,1.55E+05
93806,4.66E+05
93807,3.65E+05
93808,2.51E+05
93809,1.08E+05
93810,3.82E+05
93811,2.70E+05
93812,2.72E+05
93813,5.11E+05
93814,1.86E+05
93815,2.09E+05
93816,3.06E+05
93817,1.58E+05
93818,2.91E+05
93819,3.10E+05
93820,2.29E+05
93821,4.62E+05
93822,1.87E+05
93823,4.32E+05
93824,2.57E+05
93825,4.04E+05
93826,1.84E+05
93827,1.80E+05
93828,2.62E+05
93829,4.30E+05
93830,1.01E+05
93831,4.84E+05
93832,4.40E+04
93833,1.97E+05
93834,2.13E+05
93835,4.81E+05
93836,3.01E+05
93837,4.25E+05
93838,2.53E+05
93839,3.54E+05
93840,2.76E+05
93841,2.00E+05
93842,1.23E+05
93843,1.43E+05
93844,4.13E+05
93845,3.39E+05
93846,3.42E+05
93847,2.28E+05
93848,7.80E+04
93849,3.40E+05
93850,2.99E+05
93851,1.71E+05
93852,3.93E+05
93853,9.86E+04
93854,1.56E+05
93855,3.95E+05
93856,2.89E+05
93857,3.46E+05
93858,2.78E+05
93859,3.48E+05
93860,5.45E+05
93861,4.52E+05
93862,5.31E+05
93863,3.97E+05
93864,1.11E+05
93865,1.64E+05
93866,2.83E+05
93867,3.14E+05
93868,2.59E+05
93869,2.75E+05
93870,4.84E+05
93871,1.46E+05
93872,2.12E+05
93873,5.25E+05
93874,3.05E+05
93875,9.04E+04
93876,4.79E+05
93877,1.15E+05
93878,1.77E+05
93879,3.46E+05
93880,1.99E+04
93881,4.07E+05
93882,4.80E+05
93883,2.69E+05
93884,4.96E+05
93885,4.79E+05
93886,5.21E+05
93887,1.29E+05
93888,3.47E+05
93889,3.61E+05
93890,1.02E+05
93891,1.01E+05
93892,2.22E+05
93893,4.58E+05
93894,2.04E+05
93895,1.62E+05
93896,1.41E+05
93897,2.15E+05
93898,3.05E+05
93899,3.06E+05
93900,2.84E+05
93901,1.97E+05
93902,3.40E+05
93903,4.43E+05
93904,1.95E+05
93905,3.86E+05
93906,1.83E+05
93907,4.98E+05
93908,2.93E+05
93909,3.24E+05
93910,3.61E+05
93911,3.54E+05
93912,2.20E+05
93913,3.38E+05
93914,1.40E+05
93915,2.95E+05
93916,3.45E+05
93917,3.99E+05
93918,3.74E+05
93919,1.27E+05
93920,2.20E+05
93921,3.27E+05
93922,2.67E+05
93923,1.95E+05
93924,3.94E+05
93925,4.25E+05
93926,2.37E+05
93927,1.45E+05
93928,2.95E+05
93929,2.57E+05
93930,4.15E+05
93931,1.97E+05
93932,2.62E+05
93933,3.99E+05
93934,5.21E+05
93935,2.78E+05
93936,1.05E+05
93937,2.08E+05
93938,7.07E+04
93939,2.80E+05
93940,2.51E+05
93941,3.22E+05
93942,2.85E+05
93943,2.42E+05
93944,3.14E+05
93945,5.02E+05
93946,1.19E+05
93947,3.28E+05
93948,3.82E+05
93949,1.35E+05
93950,2.86E+05
93951,3.33E+05
93952,1.47E+05
93953,2.01E+05
93954,3.94E+05
93955,2.12E+05
93956,2.24E+05
93957,4.18E+05
93958,2.57E+05
93959,3.30E+05
93960,2.89E+05
93961,2.54E+05
93962,3.68E+05
93963,3.82E+04
93964,1.85E+05
93965,3.46E+05
93966,3.27E+05
93967,2.24E+05
93968,2.00E+05
93969,8.38E+03
93970,1.72E+05
93971,3.40E+05
93972,2.07E+05
93973,1.96E+05
93974,3.01E+05
93975,2.24E+05
93976,2.79E+05
93977,3.49E+05
93978,5.94E+05
93979,3.23E+05
93980,2.71E+05
93981,2.29E+05
93982,4.31E+05
93983,3.40E+05
93984,4.07E+05
93985,3.64E+05
93986,1.98E+05
93987,2.35E+05
93988,1.06E+05
93989,2.89E+05
93990,1.15E+05
93991,3.58E+05
93992,1.74E+05
93993,3.73E+05
93994,4.26E+05
93995,2.15E+05
93996,1.36E+05
93997,1.50E+05
93998,3.47E+05
93999,1.54E+05
94000,3.94E+05
94001,1.69E+05
94002,3.42E+05
94003,3.62E+05
94004,3.21E+05
94005,4.28E+05
94006,3.38E+05
94007,9.74E+04
94008,4.82E+05
94009,2.35E+05
94010,8.50E+04
94011,2.05E+05
94012,2.00E+05
94013,1.61E+05
94014,2.70E+05
94015,3.41E+05
94016,2.61E+05
94017,5.36E+05
94018,2.17E+05
94019,2.74E+05
94020,5.18E+05
94021,3.80E+05
94022,2.13E+05
94023,2.10E+05
94024,2.38E+05
94025,4.70E+05
94026,4.88E+05
94027,2.89E+05
94028,1.75E+05
94029,1.75E+05
94030,3.66E+05
94031,4.91E+05
94032,3.44E+05
94033,1.57E+05
94034,5.81E+05
94035,2.79E+05
94036,1.45E+05
94037,4.57E+05
94038,4.02E+05
94039,2.85E+05
94040,1.46E+05
94041,2.80E+05
94042,1.37E+05
94043,3.63E+05
94044,1.90E+05
94045,2.04E+05
94046,2.23E+05
94047,3.83E+05
94048,1.51E+05
94049,5.20E+05
94050,5.39E+05
94051,2.16E+05
94052,8.00E+04
94053,2.64E+05
94054,2.34E+05
94055,3.11E+05
94056,3.35E+05
94057,1.65E+05
94058,4.77E+05
94059,1.26E+05
94060,2.44E+05
94061,1.31E+05
94062,8.60E+04
94063,9.84E+04
94064,1.67E+05
94065,3.16E+05
94066,5.21E+05
94067,1.02E+05
94068,4.11E+05
94069,3.47E+05
94070,2.51E+05
94071,2.82E+05
94072,2.58E+05
94073,2.01E+05
94074,2.26E+05
94075,3.42E+05
94076,1.87E+05
94077,9.04E+04
94078,1.97E+05
94079,4.00E+05
94080,3.31E+05
94081,1.44E+05
94082,3.50E+05
94083,3.12E+05
94084,2.53E+05
94085,2.20E+05
94086,3.72E+05
94087,3.84E+05
94088,2.66E+05
94089,3.16E+05
94090,4.04E+05
94091,3.70E+05
94092,7.09E+04
94093,4.21E+05
94094,3.01E+05
94095,3.12E+05
94096,1.65E+05
94097,1.41E+05
94098,2.06E+05
94099,2.05E+05
94100,4.31E+05
94101,1.80E+05
94102,3.39E+05
94103,2.19E+05
94104,3.60E+05
94105,1.80E+05
94106,3.34E+05
94107,3.35E+05
94108,2.39E+05
94109,2.01E+05
94110,1.73E+05
94111,4.44E+04
94112,2.60E+05
94113,3.91E+05
94114,4.34E+05
94115,2.43E+05
94116,3.60E+05
94117,2.49E+05
94118,8.75E+04
94119,8.04E+04
94120,2.21E+05
94121,5.53E+05
94122,2.52E+05
94123,4.29E+05
94124,3.56E+05
94125,2.84E+05
94126,2.67E+05
94127,1.94E+04
94128,5.61E+05
94129,4.57E+05
94130,2.06E+05
94131,7.54E+04
94132,1.09E+05
94133,3.85E+05
94134,3.51E+05
94135,6.34E+05
94136,2.02E+05
94137,2.47E+05
94138,2.75E+05
94139,3.36E+05
94140,4.59E+05
94141,3.85E+05
94142,3.83E+05
94143,2.11E+05
94144,3.73E+05
94145,5.04E+05
94146,1.43E+05
94147,3.12E+05
94148,3.87E+05
94149,1.10E+05
94150,3.36E+05
94151,4.07E+05
94152,1.24E+05
94153,8.14E+04
94154,2.46E+05
94155,2.92E+05
94156,2.09E+05
94157,4.41E+05
94158,1.69E+05
94159,1.95E+05
94160,3.91E+05
94161,4.86E+05
94162,2.08E+05
94163,3.66E+05
94164,2.52E+05
94165,8.82E+04
94166,1.59E+05
94167,2.38E+05
94168,2.59E+05
94169,1.03E+05
94170,5.49E+05
94171,3.54E+05
94172,3.81E+05
94173,4.83E+05
94174,9.84E+04
94175,3.42E+05
94176,1.91E+05
94177,2.53E+05
94178,1.25E+05
94179,3.17E+05
94180,1.34E+05
94181,1.50E+05
94182,2.22E+05
94183,6.10E+04
94184,3.51E+05
94185,3.13E+05
94186,3.14E+05
94187,3.66E+05
94188,3.14E+05
94189,3.65E+05
94190,4.42E+05
94191,2.15E+05
94192,1.44E+05
94193,1.32E+05
94194,5.59E+05
94195,3.03E+05
94196,3.97E+05
94197,3.21E+05
94198,4.69E+05
94199,3.35E+05
94200,2.66E+05
94201,3.46E+05
94202,1.64E+05
94203,3.40E+05
94204,3.11E+05
94205,1.62E+05
94206,2.62E+05
94207,3.14E+04
94208,3.40E+05
94209,1.00E+05
94210,1.47E+05
94211,2.80E+05
94212,3.80E+05
94213,4.47E+05
94214,1.87E+05
94215,2.94E+05
94216,2.59E+05
94217,3.60E+05
94218,1.64E+05
94219,4.35E+05
94220,4.27E+05
94221,4.57E+05
94222,1.78E+05
94223,3.26E+05
94224,1.83E+05
94225,6.00E+05
94226,3.10E+05
94227,3.67E+05
94228,2.88E+05
94229,1.91E+05
94230,1.43E+05
94231,2.35E+05
94232,2.63E+05
94233,1.36E+05
94234,2.65E+05
94235,1.79E+05
94236,2.34E+05
94237,3.53E+05
94238,5.18E+05
94239,1.94E+05
94240,3.88E+05
94241,1.00E+05
94242,3.60E+05
94243,3.17E+05
94244,4.22E+05
94245,3.28E+05
94246,1.58E+05
94247,1.56E+05
94248,1.75E+05
94249,4.54E+05
94250,3.25E+05
94251,2.33E+05
94252,4.82E+05
94253,3.73E+05
94254,3.03E+05
94255,2.95E+05
94256,1.83E+05
94257,3.21E+05
94258,6.24E+05
94259,3.65E+05
94260,3.54E+05
94261,6.44E+05
94262,3.96E+05
94263,6.82E+04
94264,2.09E+05
94265,3.43E+05
94266,1.26E+05
94267,3.21E+05
94268,8.65E+05
94269,2.49E+05
94270,4.70E+05
94271,5.13E+05
94272,2.85E+05
94273,1.50E+05
94274,1.44E+05
94275,2.17E+05
94276,2.68E+05
94277,6.40E+05
94278,3.27E+05
94279,1.26E+05
94280,3.26E+05
94281,1.07E+05
94282,2.47E+05
94283,3.56E+05
94284,4.17E+05
94285,3.06E+05
94286,2.02E+05
94287,1.38E+05
94288,3.65E+05
94289,2.61E+05
94290,3.70E+05
94291,2.69E+05
94292,7.46E+04
94293,6.85E+04
94294,2.83E+05
94295,2.55E+05
94296,3.84E+05
94297,1.89E+05
94298,3.63E+05
94299,1.26E+05
94300,2.69E+05
94301,6.62E+04
94302,3.54E+05
94303,3.66E+05
94304,1.03E+05
94305,2.07E+05
94306,5.62E+04
94307,4.20E+05
94308,2.11E+05
94309,7.50E+04
94310,9.91E+04
94311,3.80E+05
94312,2.66E+05
94313,1.39E+05
94314,4.01E+05
94315,2.87E+05
94316,3.56E+05
94317,3.33E+05
94318,3.16E+05
94319,1.54E+05
94320,1.25E+05
94321,3.87E+05
94322,2.60E+05
94323,1.49E+05
94324,1.92E+05
94325,4.26E+05
94326,2.41E+05
94327,2.37E+05
94328,4.46E+05
94329,4.97E+05
94330,3.01E+05
94331,2.07E+05
94332,1.70E+05
94333,3.21E+05
94334,4.54E+05
94335,2.38E+05
94336,3.39E+05
94337,3.21E+05
94338,3.00E+05
94339,1.34E+05
94340,2.62E+05
94341,4.22E+05
94342,4.14E+05
94343,4.78E+05
94344,4.52E+05
94345,3.87E+05
94346,2.22E+05
94347,7.75E+04
94348,1.15E+05
94349,2.72E+05
94350,5.45E+05
94351,3.04E+05
94352,1.66E+05
94353,1.78E+05
94354,2.54E+05
94355,2.46E+05
94356,9.85E+04
94357,3.09E+05
94358,3.83E+05
94359,2.27E+05
94360,2.73E+05
94361,4.11E+05
94362,5.24E+05
94363,3.13E+05
94364,4.52E+05
94365,1.90E+05
94366,5.35E+05
94367,4.50E+05
94368,1.77E+05
94369,1.76E+05
94370,3.03E+05
94371,3.59E+05
94372,3.64E+05
94373,4.07E+05
94374,3.18E+05
94375,4.21E+05
94376,2.96E+05
94377,4.39E+05
94378,1.80E+05
94379,1.95E+05
94380,1.73E+05
94381,2.95E+05
94382,2.81E+05
94383,3.32E+05
94384,1.34E+05
94385,1.19E+05
94386,3.05E+05
94387,1.27E+05
94388,3.88E+05
94389,2.85E+05
94390,3.77E+05
94391,3.01E+05
94392,3.77E+05
94393,1.64E+05
94394,1.25E+05
94395,2.33E+05
94396,3.33E+05
94397,3.42E+05
94398,8.25E+04
94399,3.34E+05
94400,2.00E+05
94401,2.08E+05
94402,3.34E+05
94403,4.27E+05
94404,3.33E+05
94405,5.32E+05
94406,3.45E+05
94407,2.54E+05
94408,1.99E+05
94409,3.42E+05
94410,2.93E+05
94411,4.94E+05
94412,3.11E+05
94413,1.37E+05
94414,4.87E+05
94415,1.28E+05
94416,9.60E+04
94417,2.98E+05
94418,2.09E+05
94419,3.23E+05
94420,1.37E+05
94421,3.52E+04
94422,2.07E+05
94423,4.17E+05
94424,1.45E+05
94425,1.21E+05
94426,5.51E+05
94427,4.27E+05
94428,2.97E+05
94429,2.48E+05
94430,1.10E+05
94431,3.62E+05
94432,1.57E+05
94433,3.11E+05
94434,4.48E+05
94435,1.73E+05
94436,1.76E+05
94437,5.18E+05
94438,2.63E+05
94439,3.09E+05
94440,3.36E+05
94441,3.77E+05
94442,3.47E+05
94443,2.28E+05
94444,3.47E+05
94445,3.18E+05
94446,6.69E+04
94447,4.44E+05
94448,2.27E+05
94449,5.47E+05
94450,4.88E+05
94451,3.22E+05
94452,1.27E+05
94453,9.85E+04
94454,1.35E+05
94455,1.83E+05
94456,3.51E+05
94457,3.60E+05
94458,3.31E+05
94459,3.69E+05
94460,2.75E+05
94461,2.29E+05
94462,3.44E+05
94463,1.20E+05
94464,2.18E+03
94465,2.86E+05
94466,3.57E+04
94467,1.35E+05
94468,2.49E+05
94469,2.05E+05
94470,3.80E+05
94471,2.39E+05
94472,2.06E+05
94473,4.73E+05
94474,2.30E+05
94475,3.85E+05
94476,3.57E+05
94477,3.80E+05
94478,1.76E+05
94479,1.45E+05
94480,2.47E+05
94481,2.93E+05
94482,3.56E+05
94483,6.75E+04
94484,6.34E+05
94485,4.97E+05
94486,5.22E+05
94487,3.44E+05
94488,2.20E+05
94489,5.42E+05
94490,2.78E+05
94491,1.40E+05
94492,2.99E+05
94493,1.83E+05
94494,3.95E+05
94495,4.54E+05
94496,3.63E+05
94497,5.14E+05
94498,1.39E+05
94499,2.67E+05
94500,4.64E+05
94501,1.77E+05
94502,3.82E+05
94503,1.18E+05
94504,1.65E+05
94505,3.97E+05
94506,1.48E+05
94507,1.41E+05
94508,1.77E+05
94509,2.17E+05
94510,3.23E+05
94511,2.00E+05
94512,1.56E+05
94513,2.89E+05
94514,3.57E+05
94515,2.12E+05
94516,1.47E+05
94517,5.30E+05
94518,1.79E+05
94519,1.77E+05
94520,4.63E+05
94521,2.64E+05
94522,1.28E+05
94523,3.80E+05
94524,1.65E+05
94525,3.09E+05
94526,8.85E+04
94527,1.32E+05
94528,4.33E+05
94529,3.53E+05
94530,5.74E+04
94531,1.73E+05
94532,2.51E+05
94533,3.22E+05
94534,8.12E+04
94535,3.88E+05
94536,3.41E+05
94537,1.50E+05
94538,2.91E+05
94539,4.38E+05
94540,4.18E+05
94541,4.84E+05
94542,3.99E+05
94543,1.42E+05
94544,1.79E+05
94545,1.17E+05
94546,3.78E+05
94547,4.90E+05
94548,1.39E+05
94549,1.54E+05
94550,2.19E+05
94551,1.83E+05
94552,2.22E+05
94553,1.58E+05
94554,3.92E+05
94555,4.75E+05
94556,4.11E+05
94557,2.12E+05
94558,4.07E+05
94559,1.14E+05
94560,3.83E+04
94561,9.13E+04
94562,1.69E+05
94563,9.86E+04
94564,2.87E+05
94565,4.06E+05
94566,6.22E+05
94567,3.23E+05
94568,1.76E+05
94569,4.92E+05
94570,2.54E+05
94571,3.26E+05
94572,2.31E+05
94573,1.53E+05
94574,2.86E+05
94575,2.60E+05
94576,5.22E+05
94577,3.63E+05
94578,3.04E+05
94579,8.51E+04
94580,9.06E+04
94581,4.36E+05
94582,5.78E+04
94583,1.18E+05
94584,3.14E+05
94585,3.77E+05
94586,1.81E+05
94587,1.19E+05
94588,8.93E+04
94589,2.06E+05
94590,4.46E+05
94591,2.41E+05
94592,1.85E+05
94593,1.92E+05
94594,5.01E+05
94595,3.36E+05
94596,3.40E+05
94597,3.23E+05
94598,1.46E+05
94599,1.52E+05
94600,2.02E+05
94601,2.28E+05
94602,1.64E+05
94603,2.53E+05
94604,2.22E+05
94605,5.21E+05
94606,3.72E+05
94607,4.10E+05
94608,2.54E+05
94609,2.90E+05
94610,3.15E+05
94611,3.02E+05
94612,2.31E+05
94613,1.55E+05
94614,6.67E+04
94615,1.21E+05
94616,2.95E+05
94617,5.73E+05
94618,3.79E+05
94619,2.73E+05
94620,3.69E+05
94621,2.34E+05
94622,1.93E+05
94623,5.35E+05
94624,2.58E+05
94625,1.84E+05
94626,1.90E+05
94627,1.65E+05
94628,2.20E+05
94629,3.42E+05
94630,2.47E+05
94631,4.04E+05
94632,2.33E+05
94633,1.50E+05
94634,2.24E+05
94635,2.40E+05
94636,1.02E+05
94637,2.17E+05
94638,1.93E+05
94639,2.44E+05
94640,2.41E+05
94641,3.50E+05
94642,3.32E+05
94643,2.02E+05
94644,1.50E+05
94645,1.50E+05
94646,2.38E+05
94647,1.81E+05
94648,2.91E+05
94649,1.40E+05
94650,1.36E+05
94651,2.23E+05
94652,4.38E+05
94653,2.83E+05
94654,2.83E+05
94655,4.34E+05
94656,3.06E+05
94657,7.77E+04
94658,3.36E+05
94659,3.21E+05
94660,2.78E+05
94661,1.66E+05
94662,1.50E+05
94663,4.53E+05
94664,1.50E+05
94665,3.10E+05
94666,2.44E+05
94667,5.21E+05
94668,3.02E+05
94669,7.11E+04
94670,2.47E+05
94671,2.93E+05
94672,3.53E+05
94673,2.11E+05
94674,1.43E+05
94675,3.51E+05
94676,2.82E+05
94677,1.43E+05
94678,3.68E+05
94679,3.29E+05
94680,2.72E+05
94681,1.05E+05
94682,1.72E+05
94683,1.72E+05
94684,3.32E+05
94685,4.47E+05
94686,1.49E+05
94687,3.89E+05
94688,1.64E+05
94689,4.20E+05
94690,2.23E+05
94691,1.24E+05
94692,3.17E+05
94693,1.95E+05
94694,3.02E+05
94695,5.62E+05
94696,1.68E+05
94697,2.45E+05
94698,2.57E+05
94699,1.84E+05
94700,3.15E+05
94701,3.61E+05
94702,4.55E+05
94703,1.98E+05
94704,4.70E+05
94705,1.63E+05
94706,3.40E+05
94707,3.92E+05
94708,9.94E+04
94709,4.57E+05
94710,6.66E+04
94711,3.43E+05
94712,2.09E+05
94713,1.19E+05
94714,3.16E+05
94715,4.21E+05
94716,1.27E+05
94717,8.79E+04
94718,2.41E+05
94719,6.04E+04
94720,1.39E+05
94721,1.92E+05
94722,2.26E+05
94723,2.70E+05
94724,4.57E+05
94725,3.28E+05
94726,3.04E+05
94727,5.68E+05
94728,2.11E+05
94729,2.03E+05
94730,3.61E+05
94731,1.54E+05
94732,1.75E+05
94733,4.67E+05
94734,5.64E+05
94735,2.18E+05
94736,4.26E+05
94737,2.06E+05
94738,3.66E+05
94739,4.76E+05
94740,3.41E+05
94741,1.76E+05
94742,3.95E+05
94743,3.44E+05
94744,1.85E+05
94745,2.30E+05
94746,2.97E+05
94747,1.29E+05
94748,2.82E+05
94749,2.17E+05
94750,3.97E+05
94751,1.55E+05
94752,3.87E+05
94753,4.89E+04
94754,3.24E+05
94755,1.78E+05
94756,4.58E+05
94757,2.47E+05
94758,1.03E+05
94759,1.73E+05
94760,1.62E+05
94761,1.44E+05
94762,3.92E+05
94763,6.08E+05
94764,3.48E+05
94765,1.73E+05
94766,3.59E+05
94767,2.67E+05
94768,4.33E+05
94769,3.33E+05
94770,4.06E+05
94771,2.79E+05
94772,2.99E+05
94773,3.33E+05
94774,2.58E+05
94775,1.78E+05
94776,2.28E+05
94777,1.27E+05
94778,3.46E+05
94779,2.48E+05
94780,2.32E+05
94781,1.02E+05
94782,5.02E+05
94783,1.54E+05
94784,1.97E+05
94785,4.22E+05
94786,1.17E+05
94787,3.14E+05
94788,4.99E+05
94789,3.77E+04
94790,1.63E+05
94791,2.81E+05
94792,2.97E+05
94793,5.03E+05
94794,1.21E+05
94795,1.94E+05
94796,4.41E+05
94797,1.56E+04
94798,8.57E+04
94799,3.68E+05
94800,1.86E+05
94801,3.59E+05
94802,2.55E+05
94803,2.75E+05
94804,2.14E+05
94805,2.68E+05
94806,2.58E+05
94807,1.54E+05
94808,1.01E+05
94809,2.32E+05
94810,2.08E+05
94811,2.80E+05
94812,2.24E+05
94813,3.88E+05
94814,6.91E+04
94815,2.00E+05
94816,2.46E+05
94817,3.47E+05
94818,3.78E+05
94819,2.55E+05
94820,1.58E+05
94821,2.23E+05
94822,3.74E+05
94823,2.13E+05
94824,2.51E+05
94825,8.33E+04
94826,2.41E+05
94827,9.81E+04
94828,4.75E+05
94829,3.82E+05
94830,2.79E+05
94831,2.11E+05
94832,4.83E+05
94833,2.69E+05
94834,2.47E+05
94835,1.11E+05
94836,3.57E+05
94837,3.07E+05
94838,7.04E+05
94839,1.36E+05
94840,1.09E+05
94841,3.15E+05
94842,2.51E+05
94843,5.69E+05
94844,2.87E+05
94845,2.69E+05
94846,4.03E+05
94847,2.87E+05
94848,1.86E+05
94849,4.68E+05
94850,3.45E+05
94851,4.50E+05
94852,2.77E+05
94853,3.64E+05
94854,2.49E+05
94855,4.25E+05
94856,3.17E+05
94857,1.18E+05
94858,2.72E+05
94859,4.18E+05
94860,2.08E+05
94861,1.90E+05
94862,1.40E+05
94863,3.43E+05
94864,2.18E+05
94865,3.62E+05
94866,2.59E+05
94867,2.23E+05
94868,6.25E+05
94869,2.35E+05
94870,4.02E+05
94871,1.50E+05
94872,2.89E+05
94873,2.42E+05
94874,2.16E+05
94875,2.76E+05
94876,3.66E+05
94877,6.13E+05
94878,1.72E+05
94879,1.57E+05
94880,4.33E+05
94881,2.83E+05
94882,5.17E+05
94883,2.62E+05
94884,2.00E+05
94885,1.30E+05
94886,1.80E+05
94887,1.44E+05
94888,1.49E+05
94889,3.65E+05
94890,1.47E+05
94891,3.37E+05
94892,3.65E+05
94893,4.02E+05
94894,5.11E+05
94895,2.72E+05
94896,2.84E+05
94897,2.56E+05
94898,3.96E+05
94899,3.11E+05
94900,8.04E+04
94901,6.50E+05
94902,2.38E+05
94903,2.18E+05
94904,9.65E+04
94905,2.94E+05
94906,2.51E+05
94907,4.18E+05
94908,2.35E+05
94909,3.48E+05
94910,2.43E+05
94911,3.37E+05
94912,4.18E+05
94913,4.28E+05
94914,1.34E+05
94915,3.54E+05
94916,4.37E+05
94917,1.87E+05
94918,1.83E+05
94919,2.09E+05
94920,5.24E+04
94921,4.58E+05
94922,1.69E+05
94923,4.54E+05
94924,1.12E+05
94925,1.51E+05
94926,2.45E+05
94927,3.65E+05
94928,3.73E+05
94929,3.04E+05
94930,4.42E+05
94931,4.43E+05
94932,2.91E+05
94933,1.29E+05
94934,3.84E+05
